SaleID,name,regDate,model,brand,bodyType,fuelType,gearbox,power,kilometer,notRepairedDamage,regionCode,seller,offerType,creatDate,price,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14,car_age_years,km_per_year,log_price
3246,59313,20060412,2.0,32.0,3.0,1.0,1.0,150.0,15.0,0.0,18,0,0.0,20160329.0,8999.0,46.018718527610815,4.992772655798102,-0.0667661226857688,-0.8811269290978611,0.5562692946927124,0.257751783264666,0.1164229632868479,0.0608735921405547,0.0595223316622353,0.0777764899872689,-5.257011674158796,0.9557071927388098,0.5441346754940304,0.5489176596400823,-1.2700761802324327,9.963039014373717,1.5055647155812035,9.104979856318357
3247,46584,20110808,43.0,14.0,2.0,1.0,0.0,131.0,8.0,0.0,987,0,0.0,20160312.0,13800.0,46.47246407992908,-3.155055754969448,0.5165849788705917,-3.136464731935317,0.9973473513603308,0.247478822990088,0.0009477061875301,0.1045277323681452,0.111678101174788,0.0854153152349893,1.6748843540158067,-2.845268012036248,3.587852692941732,1.2510077463285978,-0.4032063264219693,4.594113620807666,1.7413587604290823,9.53249633228804
3248,192936,20060410,52.0,10.0,4.0,0.0,0.0,0.0,7.0,,1987,0,0.0,20160318.0,12500.0,47.0282861700932,-3.1940474646920283,-0.4396779596781374,-2.5167926259769366,-0.2086344353979216,0.2706778103503651,0.000595336355746,0.0626691385705984,0.1001383320740777,0.054971290645399,1.3507173840242872,-3.708842388253241,2.916834959977626,-0.1856819631590202,-1.8185596555163568,9.938398357289527,0.7043388429752067,9.433563920090563
3249,104249,20020307,1.0,0.0,1.0,0.0,0.0,50.0,15.0,0.0,673,0,0.0,20160309.0,1599.0,43.83500391691007,1.6236359136297216,0.2296280454112601,1.9130198740465485,-0.6602104426551001,0.2476977512841355,0.0693281701806625,0.1663875067128811,0.0297267280933694,0.0451109118887292,-1.0135951230204692,1.5639729326585678,-1.5185925174945718,-1.0141957322531985,0.6842272921305801,14.00684462696783,1.0709050039093042,7.3777589082278725
3250,184433,20090005,10.0,9.0,1.0,0.0,58.0,7.0,0.0,1570.0,0,0,20160330.0,3850.0,43.0653379521293,-3.0087680505126064,-0.1647737262691239,-1.4508298504953443,1.804167269072576,0.230768087084998,0.0004635323841322,0.0762456577519235,0.0863489871775464,0.1098397733754112,2.9578866707448674,-1.03235630372497,0.5139747512058146,2.6284534325823783,1.6387391155049826,,,,3.7856734859226293
3251,155361,20030611,69.0,6.0,2.0,1.0,0.0,131.0,15.0,0.0,3504,0,0.0,20160323.0,1700.0,43.6769574243613,-3.197313026978444,-0.8461545403702446,1.077960539683814,0.4422303620212973,0.2508573353845774,0.0,0.0988953449640661,0.0515124076351213,0.0785926347261976,3.0396355767161696,-1.3081206157524865,-1.1560987637113014,0.2363558061723032,0.9296912827147455,12.78302532511978,1.173431141572071,7.438971592395862
3252,108450,20120303,6.0,6.0,3.0,0.0,0.0,6.0,0.0,4128.0,0,0,20160318.0,9950.0,45.92751952340623,-3.1056336572337098,-0.2298605735644461,-2.678576386394618,0.4031098664974585,0.2582714654802964,0.0007939630308384,0.0654288686573789,0.1022810606193423,0.0682298330483263,1.7426876366819166,-2.957588772677405,2.595361854467734,0.9938585321031154,1.221276840958439,,,,3.8486042735917803
3253,151123,20040608,4.0,4.0,2.0,1.0,0.0,150.0,15.0,0.0,24,0,0.0,20160309.0,3999.0,45.15519668465105,-3.243952544401132,-0.1308294309096866,-0.2725258617676917,-1.0737820079383211,0.2616281901271309,5.258988007234149e-05,0.1342842222950788,0.0692448914715147,0.0301617744499812,2.4564301952248435,-1.987841095958595,0.8924469329760976,-1.1355422710137757,0.1252502604266526,11.75085557837098,1.2765027958993476,8.294049640102028
3254,1186,20090110,23.0,4.0,0.0,0.0,0.0,122.0,5.0,0.0,4163,0,0.0,20160311.0,10450.0,46.89078776797136,4.698106828791887,0.6036735864146626,-0.1584764544056897,-0.4010380362166456,0.2610973669847601,0.1142350183807969,0.1345386301918597,0.0523353546017793,0.0482556171367198,-5.105512872766234,1.0350776878433854,0.9302174856920374,-0.7740366782183536,0.0345730685073273,7.1649555099247095,0.6978410393580435,9.254452946594503
3255,96101,20080206,26.0,14.0,5.0,0.0,0.0,200.0,12.5,,3852,0,0.0,20160319.0,6590.0,45.17350771216081,-3.0475430010498203,-1.212896327735768,-1.956914580641157,0.7645794070207981,0.2634703768961563,0.0006726211978926,0.0081895490304491,0.0903402057238082,0.0824726160845869,1.8742478197761487,-3.045897639590027,1.1742707396214471,1.357688247943919,1.182965297062967,8.114989733059549,1.5403593117408907,8.79346036105272
3256,15481,20050601,10.0,9.0,0.0,0.0,75.0,15.0,0.0,2178.0,0,0,20160320.0,500.0,35.5727953170041,3.5995763813367176,16.17396625274967,1.242691674499779,1.8391460637449173,0.0,0.1014603252334987,1.1519779213173558,0.0615012960703486,0.0550113490105673,3.645472268473891,17.760895552363106,4.91099052830631,1.7964757438531669,0.7349572900335692,,,,3.599304666675266
3257,48430,20100808,76.0,0.0,6.0,1.0,1.0,140.0,15.0,0.0,2703,0,0.0,20160326.0,12490.0,48.04023363640906,5.596893743444335,-0.1273068092196385,-3.3131915430465617,0.6617982991374799,0.2705806291873125,0.1248702661073481,0.0053370608628563,0.0905051942070411,0.0774077319880581,-6.899001001593286,-0.5053513297446794,2.871221166258973,0.9404059454846184,-2.413749771508413,5.631759069130732,2.663466212931454,9.43276366396591
3258,134537,20100405,178.0,19.0,2.0,1.0,1.0,205.0,12.5,0.0,4990,0,0.0,20160315.0,19500.0,46.125664027142925,-3.083607116961779,0.4004580224432914,-3.5536752398702744,-0.1270103042361602,0.2556790425020521,0.0010396254256037,0.0941403351739915,0.1138238214701345,0.0490098795069232,1.6567027405412542,-2.8482548406992305,3.6590004010117902,0.7654767153867851,1.3235804294292042,5.943874058863792,2.103005527406725,9.87822102528824
3259,106077,20100302,30.0,6.0,1.0,0.0,0.0,82.0,7.0,,5475,0,0.0,20160327.0,6999.0,44.33978425569601,-3.0594079703146493,0.429260090951387,-2.15270945986978,0.9388554056576656,0.2369594596766912,0.0008711762954672,0.1123592433895302,0.096601865460588,0.0823977915389244,2.5283143434643,-1.5007968311509012,1.9408266516038863,1.6901692181372738,1.7655049512194636,6.069815195071868,1.1532476319350475,8.85366542803745
3260,141787,20100410,154.0,19.0,2.0,1.0,0.0,109.0,5.0,0.0,1871,0,0.0,20160312.0,9200.0,45.85024020659053,-3.1274900559506253,0.1905109863266544,-2.885392226361166,2.9523760250331685,0.2334110537046759,0.0008269139805394,0.0709623436410503,0.110660245349206,0.146857706529088,1.885277471491924,-2.623778849147333,2.8630258457676656,2.8630472727211966,-2.953097568207879,5.921971252566735,0.8443134535367546,9.127067452782361
3261,134143,20040408,31.0,10.0,0.0,1.0,1.0,231.0,15.0,0.0,2494,0,0.0,20160315.0,10500.0,46.78323458039325,4.069552536355723,0.478279488751495,-0.9225554750734642,-0.9250222937958454,0.2656401834213267,0.1044935171987476,0.1163854349808357,0.0620357800241345,0.0324025996336441,-4.639319095182339,0.5175188896813985,1.4150233347397847,-0.9130133511218718,0.0797568312694984,11.93429158110883,1.2568823124569855,9.259225769705994
3262,191906,20051007,21.0,16.0,1.0,1.0,1.0,41.0,12.5,0.0,959,0,0.0,20160331.0,2999.0,44.230680458782814,-3.2161957905143845,0.300364048489083,0.0721772932399796,0.3076416820470238,0.2409852876757465,0.0002860911314884,0.1574232325756616,0.067801983408166,0.0703387197102929,2.9511596916960765,-1.0530965868303377,0.4486510173045104,0.1919094673046307,0.6439423975866797,10.480492813141684,1.1926920062695925,8.006367567650246
3263,54386,20101111,26.0,14.0,2.0,0.0,0.0,90.0,15.0,0.0,1326,0,0.0,20160320.0,4650.0,44.94760495448083,2.93785707601087,-0.0088993772410368,-1.0345612721818886,1.1654598205738056,0.2462660287765661,0.0863952112155505,0.0682363817670236,0.0666650857240643,0.0925297397383402,-2.9997603657925764,0.6821191014236851,0.4256931483603944,1.5557445287480711,1.1465078956256278,5.3552361396303905,2.8009969325153374,8.444837529224097
3264,65886,19990402,19.0,25.0,3.0,0.0,0.0,0.0,15.0,,576,0,0.0,20160326.0,2990.0,43.874692332393685,-3.1154146468563955,-1.297836717257843,0.0589495258878955,-1.3179046911363406,0.2706277654358758,0.0,0.0575678407018064,0.0598389770076966,0.0257597586313528,2.616313695365429,-2.051277512083276,-0.5625417795353171,-1.0410184417522557,-0.1927105816657896,16.982888432580424,0.8832419796872482,8.003363058629947
3265,176317,20090301,82.0,21.0,2.0,1.0,0.0,140.0,12.5,0.0,3939,0,0.0,20160321.0,7500.0,45.26513050953447,-3.110138816988113,0.0065160319750474,-2.1486356163949343,-0.4215025113345741,0.2571430542936411,0.0006251555302816,0.0975697519948008,0.0938057481309405,0.0437219702584524,2.091985530341681,-2.363225935872892,2.189226675821505,0.1526769487649031,0.8336433099154056,7.055441478439425,1.7716821885913854,8.922791623969637
3266,165996,20031212,96.0,0.0,6.0,1.0,0.0,174.0,0.5,0.0,300,0,0.0,20160328.0,4500.0,46.44514361229229,-3.261190619053876,-1.2059784754380165,-0.6704836891837823,0.5724438851761275,0.2699781466774346,5.963216120456488e-05,0.0434721326080205,0.0761495233067769,0.0859959592374324,1.716076598406674,-3.4922945263427034,0.9961637303115874,-0.1691108110600687,-3.566360313948149,12.292950034223136,0.04067371937639198,8.412054873292933
3267,65285,20081012,240.0,35.0,6.0,1.0,1.0,190.0,15.0,0.0,2320,0,0.0,20160327.0,23500.0,46.59943939628169,-2.9681478133264383,-1.0384623097500425,-4.820752714354367,1.5569831465408557,0.2573107081665791,0.0009260823800745,0.0,0.1285130566853477,0.1015926383296698,0.9159711268321152,-4.3802206515733175,3.754398775211794,2.305511401812288,-3.0424436456438566,7.455167693360712,2.0120271759089237,10.064798252418377
3268,24368,20050408,64.0,21.0,1.0,0.0,0.0,82.0,12.5,,1357,0,0.0,20160317.0,1750.0,42.55437188214168,-3.037136413476776,-0.4756131566080182,-0.1169266437051028,2.5199085128890646,0.2255011811594204,0.0004826010306976,0.077383971629894,0.0697312479698837,0.1367322730416634,3.279712495586328,-0.6659461908660554,-0.7411603355942931,2.616633502318804,-0.6804220149544682,10.940451745379876,1.1425487987987988,7.467942332285852
3269,1714,20010309,11.0,10.0,1.0,0.0,102.0,15.0,0.0,1453.0,0,0,20160319.0,1500.0,43.750647241783646,-3.2868435861405683,0.0343456549462743,1.6998337145453066,-0.4638298478901226,0.2461136769743613,0.0,0.1792802843538713,0.0449961094650597,0.0521676263945032,3.3335711746333336,-0.6347591909103729,-0.9104385101919498,-0.9917899138965556,0.2604838092905136,,,,3.801105908119814
3270,64633,20120806,1.0,0.0,1.0,0.0,0.0,105.0,5.0,0.0,1603,0,0.0,20160319.0,11500.0,45.7859388845055,-3.1913532367749684,1.1238527023345628,-2.4487959191173285,-0.3344157107254117,0.2455130642990508,0.0007094093847544,0.168253678080295,0.1018178906096864,0.0437074233601975,2.1767815230974006,-1.9167915711451284,3.2584094415058265,0.2256824572532751,1.909397387225925,3.6167008898015056,1.3824753974261923,9.350189267092581
3271,132783,19970308,1.0,6.0,1.0,0.0,0.0,60.0,12.5,,1158,0,0.0,20160311.0,450.0,41.98204159092057,-3.2718819163577715,-0.7911212010548068,3.5424797745194083,-0.6222246423770198,0.2466842966581582,0.0,0.1583119565052607,0.0173991416304175,0.0521774030573037,4.056072324473156,0.1560080739198041,-3.348355457953812,-1.2574077874931708,0.2667584625575574,19.00889801505818,0.6575867780498343,6.111467339502679
3272,165748,20001111,40.0,1.0,2.0,0.0,1.0,125.0,15.0,0.0,3899,0,0.0,20160325.0,2100.0,44.39918247072834,-3.266813618952332,-0.5154567941974417,1.2297783455787432,-1.6907325477364243,0.2657878800371609,0.0,0.1430288739604409,0.0475117371472992,0.0157723212297175,2.859679330514453,-1.5283399218214928,-0.5803328409950153,-2.056958466293731,-0.0145754577786307,15.367556468172484,0.9760823089257082,7.650168700845001
3273,3004,20130310,43.0,14.0,2.0,1.0,1.0,160.0,8.0,0.0,180,0,0.0,20160327.0,18999.0,47.32991760650426,5.134100071415294,1.1284393709932237,-2.3309495357328407,1.4145261864778176,0.2449189030997512,0.1195713395400204,0.108911486845979,0.083250051584876,0.0975806212711237,-5.803293196420984,0.8516954543567379,2.702272730814692,1.4008897159308569,-0.4057708941112071,3.047227926078029,2.6253369272237195,9.852194258148577
3274,43018,20040406,156.0,14.0,0.0,0.0,0.0,0.0,15.0,,159,0,0.0,20160329.0,1750.0,44.66931543847517,4.685653862244688,-0.5050622391169465,-0.6816761106278174,2.0028078494858863,0.24494527579981,0.1106680969237795,0.0218209761659766,0.0578849541816059,0.1219696593768347,-4.509750974679278,1.295755067904317,-0.4556158055358757,2.0524678869743687,-2.2099967287311,11.978097193702943,1.2522857142857142,7.467942332285852
3275,138951,20020402,4.0,4.0,5.0,0.0,0.0,170.0,15.0,0.0,309,0,0.0,20160330.0,4600.0,45.577228648933726,-3.215843112005811,-1.0859705693876769,-0.2966367216310187,-1.3772903236223182,0.2782770207215041,3.924265685560791e-05,0.0709453053828698,0.0670126843407943,0.0238377440509048,2.058468868810984,-2.8907629610952403,0.5200011168568911,-1.4217388937911826,-0.0172945388795396,13.99315537303217,1.07195265114459,8.434028950155469
3276,70199,19981207,29.0,0.0,1.0,0.0,75.0,0.5,,1533.0,0,0,20160331.0,100.0,40.95271624041633,-3.3499190908719854,-1.3117321882050483,5.874724080725522,1.193068680246644,0.2310683169739645,0.0,0.1511108501419253,0.0,0.1142594886243154,4.748313363621314,0.9555425919532916,-5.71202525991089,-0.2913935013880557,-0.4511082916929515,,,,3.73654318029063
3277,159020,19940609,0.0,0.0,2.0,0.0,0.0,75.0,15.0,0.0,1400,0,0.0,20160403.0,299.0,42.18710552198893,-3.276478221211889,-1.5575207437371703,3.922388764513759,-0.3471385092360036,0.2553298715299297,0.0,0.1138251894104145,0.0111180214063079,0.0629981230327277,3.872772314417937,-0.3904332869246837,-3.985489481209373,-1.1965520717157174,-0.3314029108020779,21.817932922655714,0.6875078428912035,5.703782474656201
3278,97,20060108,4.0,4.0,0.0,1.0,0.0,163.0,15.0,1.0,95,0,0.0,20160309.0,5950.0,46.726060953624106,4.8361447686771735,0.5081495259464894,0.0768222940411647,-0.5811539210869201,0.2626116227917153,0.1161135152835609,0.1328805590247063,0.0482973845574544,0.043470124756469,-5.1543647537607935,1.17172983312916,0.629841813399545,-0.9004924579716723,0.377143651449417,10.165639972621491,1.475558847293294,8.691314551644853
3279,36270,20081110,66.0,9.0,0.0,0.0,0.0,110.0,8.0,0.0,1407,0,0.0,20160331.0,4990.0,44.15886721860581,-3.0053158069201644,-0.8367202748253414,-1.9751521465158048,1.0349047346013815,0.2509225935133611,0.0005645627610131,0.0277088978167069,0.0908685405018671,0.0893297978818629,2.303345422202334,-2.24652013999498,0.9748557631274608,1.78178788319679,0.3797854916266845,7.38672142368241,1.0830244625648628,8.515391569469609
3280,30422,20041106,121.0,10.0,5.0,0.0,1.0,163.0,12.5,0.0,4816,0,0.0,20160313.0,8200.0,46.36407191874275,4.70990814894467,-0.5223231434840551,-0.6407715203072609,-0.8991418433728791,0.2760683572887057,0.1124723487349086,0.0484600856563814,0.0536971559971426,0.0346156431018724,-5.223621537963629,0.3601636999644703,0.3575376701371102,-0.7403284164544475,0.0129830373946237,11.34839151266256,1.101477683956574,9.012011377036412
3281,3598,20031102,31.0,10.0,0.0,0.0,0.0,143.0,15.0,0.0,2778,0,0.0,20160402.0,4950.0,45.65529870987749,5.067366081003537,0.0080099587248172,-0.1830821570927862,-1.3745937420992926,0.2686658534347297,0.1175727388563617,0.093341843196452,0.0468438751194055,0.0197223222225687,-5.112186650917053,1.3464800306642233,0.0713963321690986,-1.1827702993952078,-0.1735093365635452,12.41615331964408,1.2081036383682469,8.507344855361422
3282,455,19990810,19.0,8.0,6.0,0.0,0.0,15.0,1.0,3938.0,0,0,20160317.0,1000.0,44.24103069155869,3.4606792122024346,-2.0017076419450657,1.5009582374326345,-1.567684299903248,0.2855704140092849,0.0932773617823177,0.0007176941272201,0.0227512821182536,0.0220543228210809,-3.3491958217806195,0.3923667360717942,-2.625607435039789,-1.498195172878739,-0.5704990575617869,,,,3.8120044337372625
3283,196084,20071004,65.0,1.0,0.0,0.0,0.0,102.0,12.5,,3932,0,0.0,20160324.0,5500.0,46.260017355998535,-3.278570108655159,0.0901245973562168,-0.8189239946010388,-0.1582071100702329,0.2587018080100604,0.0004929293624366,0.1339263320546073,0.0798804287484319,0.0574885181846267,2.0568648851179634,-2.5193093119453938,1.807243658837545,-0.5084745064733145,-0.1013612967513425,8.470910335386721,1.4756383322559794,8.612685172875459
3284,2402,19970912,13.0,4.0,0.0,0.0,0.0,150.0,15.0,1.0,4615,0,0.0,20160401.0,700.0,45.260363013901326,5.0272621266560265,-0.2335466082087185,1.1624907535292868,-1.9807905044707104,0.2730928827479563,0.117483059155523,0.1096613854616775,0.0279389189190367,0.0052124431245426,-4.818443186812903,1.6822530995745977,-1.0653985381064712,-2.130022023700884,-0.2058597324039373,18.55167693360712,0.8085522432113341,6.55250788703459
3285,691,20030311,49.0,1.0,2.0,1.0,0.0,163.0,15.0,1.0,1950,0,0.0,20160310.0,950.0,45.35541998034746,4.1953704826310645,0.1336799387311926,1.3838879921024867,-1.2908833315263846,0.2635316263202721,0.106433317323288,0.1415439219037948,0.0296002714246258,0.0255241017174574,-3.9927242828773535,1.632142571236154,-0.8775884806025077,-1.7232596068646988,-0.1575300983006321,12.999315537303216,1.1539069081718618,6.85751406254539
3286,108852,20000002,31.0,10.0,0.0,0.0,0.0,0.0,12.5,1.0,3049,0,0.0,20160327.0,950.0,44.01460378593604,-3.3187782917619626,-1.0191605790623883,2.48215938658485,-0.7966940731722035,0.2626868990455797,0.0,0.1276821772172914,0.0321413233275557,0.0474959345320398,3.1269509233476382,-1.3519428814506222,-1.9079627731553737,-1.6595901245021178,-0.7926007433351032,,,6.85751406254539
3287,52440,20091012,48.0,14.0,1.0,0.0,0.0,80.0,7.0,0.0,3151,0,0.0,20160402.0,4150.0,43.85942291502344,-3.0991910976379766,0.1873290311998497,-1.0673334254832376,1.1445282550150149,0.2352672434151738,0.0005635067512731,0.11686912355026,0.0824167374068597,0.0911682572668682,2.8417823292577946,-1.1517994653472874,0.8762687210178616,1.623609935383027,1.9627493784092265,6.4722792607802875,1.0815355329949239,8.33110454805304
3288,75065,19921001,0.0,0.0,1.0,0.0,0.0,60.0,15.0,0.0,1359,0,0.0,20160329.0,750.0,42.526124542765295,-3.2272895781771207,-0.5114909910901512,2.278629263020394,-0.4311540522706809,0.2456381554482306,0.0,0.1499171988534261,0.0347680584688974,0.0542821449872792,3.705043183379496,-0.2317562827125147,-2.1377616410718256,-0.8039477157820369,0.1458289020914497,23.49075975359343,0.638548951048951,6.621405651764134
3289,116493,20070202,200.0,37.0,6.0,1.0,0.0,152.0,15.0,0.0,3491,0,0.0,20160317.0,7500.0,47.78514252812623,-3.3474908778395096,-0.5913551499204199,-1.1795999720792745,2.028472250467695,0.2595301318104657,0.0004063027116708,0.0690588784136648,0.0885959634124596,0.1284577560920307,1.3887455853858008,-3.8232400249148086,2.157495942265452,0.9534098774953068,-3.1758963014907726,9.119780971937029,1.6447763434404084,8.922791623969637
3290,13303,19990005,48.0,14.0,1.0,0.0,54.0,15.0,0.0,1504.0,0,0,20160317.0,145.0,40.18871636439923,-3.178893855822148,-1.6153278091649124,4.661985078071751,0.9108689539436532,0.235616798345508,0.0,0.1090594458641189,0.0017901350103898,0.1000123090553953,4.658922854478757,0.8646336062810929,-5.4357069462073015,0.2392271291009761,0.4004528930578732,,,,3.7181643441944656
3291,11818,20010610,46.0,6.0,0.0,0.0,0.0,101.0,15.0,0.0,1537,0,0.0,20160406.0,1900.0,43.905026430639474,3.5402942037703014,-0.8822795398508572,1.5024232233978922,0.0568456598894571,0.2581489609921123,0.0951312348538706,0.063544361491015,0.0281696246090069,0.0674346080083652,-3.0206513926229035,1.459059580971511,-2.196888221988294,-0.0565683781702822,0.2327824553708869,14.822724161533197,1.0119597340229036,7.550135342488429
3292,4698,20060904,13.0,4.0,0.0,1.0,1.0,272.0,15.0,0.0,812,0,0.0,20160320.0,16900.0,47.087805441623466,4.819926573699403,0.6907368860547827,-1.5958549978065424,-1.2033245508757786,0.2675599452804112,0.1149283042272615,0.1143905706590829,0.06877850724438,0.0212262155096198,-5.472812798000663,0.6413460826405929,2.028499025913688,-0.9258022413586204,0.6574267551081452,9.541409993155373,1.5720946915351506,9.735128070758227
3293,11490,19941007,54.0,1.0,0.0,0.0,0.0,90.0,15.0,0.0,665,0,0.0,20160324.0,1500.0,43.303065456293815,3.0584752786199405,-1.2138131524522389,2.655295196827132,0.4440810240550094,0.2554743150671399,0.0884675574757178,0.0646480966957218,0.0142483193627793,0.0815819623582213,-2.2688291127242453,1.6527080852266915,-3.3751816371730503,0.0522451767317506,0.2849125821326809,21.462012320328544,0.6989092996555683,7.313886831633462
3294,78521,20051204,169.0,16.0,1.0,1.0,0.0,0.0,10.0,0.0,813,0,0.0,20160326.0,3900.0,44.01292533566235,-3.134761036770386,0.1608988357245076,-0.9046119984431332,2.7004466343327502,0.2244713766818829,0.000480420840009,0.1074511981462732,0.083614901932491,0.1415645996663504,2.8467015281300165,-1.1904502426376442,0.7760196731671497,2.5460715300786854,-1.5129920350345458,10.30800821355236,0.9701195219123506,8.268988209506656
3295,170577,20080709,76.0,0.0,6.0,1.0,1.0,140.0,15.0,0.0,5120,0,0.0,20160329.0,11399.0,46.81992087125924,-3.1199583939733304,-0.9230811693564772,-3.0964745821749124,0.5247824035823995,0.2706395349046109,0.0006008394255028,0.0105407619194861,0.1069698306344821,0.0763888015671623,1.1979199499972848,-4.050098829774373,2.868368005045701,0.7182099398585555,-2.5769012716851707,7.7207392197125255,1.9428191489361704,9.341368634382587
3296,3935,20000903,31.0,10.0,0.0,0.0,0.0,163.0,15.0,0.0,1662,0,0.0,20160310.0,2500.0,46.00078055284015,4.6177112161160805,0.0841667412700124,0.9137466390227909,-1.145629394383862,0.2669690362382703,0.1126089553672536,0.1249881607251299,0.0354121706262353,0.0307514908260653,-4.685517966744849,1.32582441190901,-0.3894473373882291,-1.6011519842787574,-0.4178672841088157,15.515400410677618,0.9667813658020117,7.824445930877619
3297,8682,19970009,51.0,14.0,2.0,0.0,0.0,136.0,15.0,,3429,0,0.0,20160329.0,300.0,40.49564055317565,-3.0412132482592464,-2.3491996175856946,3.2974098367497136,1.5255275771936132,0.243092725926111,0.0,0.0254451679054582,0.0177313100770951,0.1162771413281856,4.104616100939278,-0.0849389057379839,-4.934581350338823,1.3356513494451634,0.4957556744081946,,,5.707110264748875
3298,2261,20050410,225.0,20.0,0.0,1.0,0.0,15.0,,568.0,0,0,20160308.0,3299.0,36.93839699331346,4.589223322932498,16.790095293436178,1.0465433867050942,2.3005053147552013,0.0,0.1172093064261423,1.170355378163313,0.0650773542899912,0.0698005531712451,2.3204132065880474,17.825231858815513,5.932308996945082,1.2958072239544811,-4.633527120039205,,,,3.635963712515516
3299,72325,20001004,88.0,14.0,3.0,0.0,0.0,125.0,15.0,0.0,1226,0,0.0,20160325.0,1700.0,42.97246394444192,-3.049815287874805,-1.736639268213278,0.4142329432699467,0.8917988198943174,0.2549136478868493,0.0,0.0159065827146389,0.0572206504952364,0.0934941759392062,2.8962231712115063,-1.7123911194833457,-1.568137463905501,0.9342240849750284,-1.4004952913773243,15.471594798083505,0.9695186692620775,7.438971592395862
3300,15004,20001205,178.0,19.0,2.0,0.0,0.0,200.0,15.0,0.0,2728,0,0.0,20160314.0,1450.0,43.76535329586687,3.92631570698102,-0.6072658927719727,0.9623635263358556,-0.8792699781976148,0.2610626343308796,0.1000989889483764,0.0750018507607803,0.0324771811534939,0.0369340240209694,-3.347296695895342,1.7020037189728303,-1.7202868247020224,-0.6636983695653322,-0.0278252217260391,15.271731690622861,0.9822068841878809,7.280008252884188
3301,8161,20040304,93.0,0.0,4.0,0.0,0.0,116.0,7.0,0.0,578,0,0.0,20160311.0,6300.0,46.44785177348362,3.9923376186216695,-0.581667079904782,-1.4463407061687072,0.9884691336953,0.2630814035795876,0.1019252193877163,0.0177977109542602,0.069145828572317,0.0925994589691571,-4.705957595861565,-0.1881311690248439,0.8949192148958867,0.9093162655518696,-2.6783163334793767,12.019164955509925,0.5824031890660591,8.748463629942055
3302,660,20030305,1.0,6.0,1.0,0.0,0.0,60.0,6.0,0.0,1948,0,0.0,20160308.0,2000.0,42.48685469093528,4.0480922233738905,-0.3137141432778204,3.27212068301946,-0.42750886436637,0.2459294237788175,0.1027650396118031,0.1369250813946644,0.003913356488291,0.05356919054688,-2.5919989209073693,3.2446892743486977,-3.637315015319944,-0.7603104520164893,0.6149386206162514,13.010266940451745,0.46117424242424243,7.601402334583733
3303,91975,20080007,82.0,21.0,0.0,5.0,,4008.0,0.0,0.0,20160403,50,33.72708643973241,-3.812288393236592,15.188855662551546,6.0559126418697495,1.4516998195834188,0.0,0.0,1.2315484675306363,0.0152947595688804,0.0574192424765538,11.351253681182206,16.11523270273211,1.4341244695065862,-0.3720972419553442,-0.8519429131111645,,,,,,2.7843230834466626
3304,138805,20091003,84.0,9.0,3.0,1.0,0.0,86.0,6.0,0.0,1544,0,0.0,20160313.0,7200.0,45.49417895753081,-3.113251808641467,-0.5383974006052427,-1.8965419371005576,2.679461565888788,0.2425151136755585,0.0008575756639737,0.0432787382088874,0.0955723391422581,0.1406067520917556,1.995783974701028,-2.6740474971304025,1.5893954712901608,2.712818756848029,-0.1447494681358341,6.442162902121835,0.9313642158946026,8.881975184248867
3305,158772,20011211,19.0,35.0,1.0,0.0,0.0,89.0,8.0,1.0,4326,0,0.0,20160320.0,200.0,41.126485001133645,-3.2564670281615062,-1.153513279146479,4.029369406511695,0.533062842245747,0.2377448346995142,0.0,0.1329088100175365,0.0114516016860292,0.0884505736451014,4.3743205419808815,0.4996932284799366,-4.304077960266098,-0.2459753856596673,-0.5682352222205888,14.272416153319645,0.5605217724918473,5.303304908059076
3306,20052,20030111,73.0,14.0,0.0,0.0,0.0,122.0,15.0,0.0,315,0,0.0,20160307.0,1999.0,43.539391865328376,3.7468507235653497,-1.0179590687586515,-0.2395530668298624,0.8462135091662125,0.2534000798197324,0.0961446357372959,0.0078082482592504,0.0499096747710916,0.0856274376028453,-3.299278130949124,1.2121132578918647,-1.3889157267656669,1.5154297312743854,0.9701218665857616,13.152635181382614,1.1404558701082432,7.600902459542082
3307,7786,20140809,42.0,1.0,1.0,0.0,0.0,86.0,2.0,0.0,3788,0,0.0,20160331.0,16500.0,47.96868675124243,3.9368454285279055,2.225445818232465,-2.2499232494993167,1.7200947438006358,0.2317224583721028,0.1044043152941313,0.1925520506614388,0.089952554378369,0.1064925699321745,-4.731392882857622,0.8426562269603599,3.728027802498525,1.2214646288109,-1.3777719455438258,1.6427104722792607,1.2175,9.711176264112805
3308,16144,20100801,142.0,3.0,2.0,1.0,1.0,170.0,12.5,0.0,769,0,0.0,20160319.0,17500.0,46.89051598168558,4.9292262124366,0.9698882107093116,-2.7661444772147217,-0.8064625228345019,0.2608275098949644,0.1155410661747402,0.1045512780907387,0.0840570494345214,0.0286334631562538,-5.584857696057076,0.6834834888961923,2.8506348028980764,-0.1255188831811881,0.6282958418800118,5.631759069130732,2.2195551774428783,9.770013301136158
